5.571906354515050452e-01,5.230769230769231060e-01,4.775919732441471499e-01,2.274247491638796137e-01,1.819397993311036854e-01,-1.125752508361204107e+00,-1.057525083612040229e+00,-9.665551839464883166e-01,-8.642140468227424988e-01,-7.505016722408026641e-01,-4.548494983277592135e-02,1.137123745819398034e-02,5.685618729096990343e-02
3.903990746096006048e-01,4.840948525159050053e-01,5.934065934065932968e-01,-9.369577790630424785e-02,1.561596298438398117e-02,1.405436668594561844e-01,2.186234817813764442e-01,-5.153267784846735644e-01,-3.903990746096009379e-01,-2.498554077501447812e-01,-1.249277038750725710e-01,1.561596298438398117e-02,1.093117408906882221e-01
8.156498673740052441e-01,9.515915119363395069e-01,1.169098143236074305e+00,-1.087533156498673714e-01,2.718832891246684286e-02,2.175066312997347429e-01,4.078249336870026220e-01,5.981432360742705567e-01,-6.797082228116710922e-01,-5.165782493368700212e-01,-2.990716180371352784e-01,2.718832891246684286e-02,2.718832891246684147e-01
4.802350427350428053e-01,5.422008547008545509e-01,7.280982905982905651e-01,9.139957264957264682e-01,1.022435897435897356e+00,1.084401709401709157e-01,-8.055555555555555802e-01,-6.816239316239317558e-01,-4.802350427350428053e-01,-2.943376068376068466e-01,-1.394230769230771494e-01,1.549145299145293642e-02,1.394230769230767886e-01
7.566951566951567454e-01,8.113960113960114739e-01,9.116809116809116986e-01,9.572649572649573058e-01,1.002849002849002913e+00,-3.920227920227918883e-01,-3.464387464387465032e-01,-2.826210826210826532e-01,-2.005698005698005049e-01,-1.185185185185185230e-01,-6.381766381766380836e-02,9.116809116809084998e-03,8.205128205128218999e-02
7.595396729254997314e-01,8.195033313143550435e-01,-3.997577225923667349e-02,9.993943064809214516e-02,2.198667474258026167e-01,2.998182919442764494e-01,4.197456087219869070e-01,5.196850393700788162e-01,-3.597819503331309843e-01,-2.598425196850392971e-01,-1.599030890369471658e-01,1.998788612961879818e-02,1.798909751665659640e-01
4.480519480519482012e-01,5.064935064935064402e-01,6.233766233766235842e-01,7.597402597402598268e-01,3.896103896103916830e-02,1.558441558441559793e-01,2.532467532467533866e-01,3.311688311688313902e-01,-3.311688311688313902e-01,-2.142857142857142183e-01,-1.363636363636365756e-01,1.948051948051941068e-02,1.363636363636365756e-01
-1.539886039886039670e+00,-1.496201329534662783e+00,-1.430674264007597563e+00,-1.310541310541310622e+00,-4.805318138651469839e-01,-4.150047483380816526e-01,-3.385565052231718775e-01,-2.839506172839504905e-01,-2.184235517568849094e-01,-1.528964862298193284e-01,-7.644824311490980295e-02,1.092117758784450811e-02,8.736942070275402483e-02
5.807437595517064288e-01,6.097809475292916837e-01,6.968925114620477812e-01,-6.097809475292916837e-01,-5.517065715741211740e-01,-4.645950076413650209e-01,3.484462557310236686e-01,-3.194090677534384137e-01,-2.613346917982680151e-01,-1.742231278655118343e-01,-8.711156393275616694e-02,2.903718797758521666e-02,1.451859398879266072e-01
8.138957816377173637e-01,8.933002481389580307e-01,1.071960297766749504e+00,-0.000000000000000000e+00,9.925558312655104187e-02,2.580645161290323619e-01,4.168734491315137514e-01,5.359801488833748628e-01,-5.756823821339950298e-01,-3.970223325062031128e-01,-2.382133995037217511e-01,1.985111662531010082e-02,1.985111662531020837e-01
